indice_tiempo;idempresa;cuit;empresa;direccion;localidad;provincia;region;idproducto;producto;idtipohorario;tipohorario;precio;fecha_vigencia;idempresabandera;empresabandera;latitud;longitud;geojson
1/8/2023;7659;20-12800778-5;BLAZQUEZ HUGO ROBERTO;Hipolito Irigoyen 1256;RECONQUISTA;SANTA FE;CENTRO;21;Gas Oil Grado 3;3;Nocturno;4155;16/8/2023 00:00;4;SHELL C.A.P.S.A.;-29,149364;-59,657089;"{""type"":""Point"",""coordinates"":[-59.657089,-29.149364]}"
1/8/2023;7659;20-12800778-5;BLAZQUEZ HUGO ROBERTO;Hipolito Irigoyen 1256;RECONQUISTA;SANTA FE;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;370;24/8/2023 00:00;4;SHELL C.A.P.S.A.;-29,149364;-59,657089;"{""type"":""Point"",""coordinates"":[-59.657089,-29.149364]}"
1/8/2023;7659;20-12800778-5;BLAZQUEZ HUGO ROBERTO;Hipolito Irigoyen 1256;RECONQUISTA;SANTA FE;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;370;24/8/2023 00:00;4;SHELL C.A.P.S.A.;-29,149364;-59,657089;"{""type"":""Point"",""coordinates"":[-59.657089,-29.149364]}"
1/8/2023;7659;20-12800778-5;BLAZQUEZ HUGO ROBERTO;Hipolito Irigoyen 1256;RECONQUISTA;SANTA FE;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;2964;16/8/2023 00:00;4;SHELL C.A.P.S.A.;-29,149364;-59,657089;"{""type"":""Point"",""coordinates"":[-59.657089,-29.149364]}"
1/8/2023;7659;20-12800778-5;BLAZQUEZ HUGO ROBERTO;Hipolito Irigoyen 1256;RECONQUISTA;SANTA FE;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;2964;16/8/2023 00:00;4;SHELL C.A.P.S.A.;-29,149364;-59,657089;"{""type"":""Point"",""coordinates"":[-59.657089,-29.149364]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;885;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;885;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;104100;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;104100;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;360;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;360;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;102000;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;102000;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;825;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3689;30-68867461-8;BLESER  S.R.L.;AV. DEL LIBERTADOR 5951;MORENO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;825;2/2/2024 13:00;28;PUMA;-34,60008;-58,758166;"{""type"":""Point"",""coordinates"":[-58.758166,-34.60008]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;88500;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;88500;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;1041;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;1041;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;6;GNC;2;Diurno;36000;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;6;GNC;3;Nocturno;36000;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;102000;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;102000;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;82500;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/2/2024;3631;30-68867461-8;BLESER  S.R.L.;JULIO A. ROCA 3201;MORENO;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;82500;2/2/2024 13:00;28;PUMA;-34,59012;-58,74159;"{""type"":""Point"",""coordinates"":[-58.74159,-34.59012]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;19;Gas Oil Grado 2;2;Diurno;96700;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;19;Gas Oil Grado 2;3;Nocturno;96700;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;21;Gas Oil Grado 3;2;Diurno;114300;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;21;Gas Oil Grado 3;3;Nocturno;114300;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/11/2023;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;6;GNC;2;Diurno;210;9/11/2023 19:08;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/11/2023;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;6;GNC;3;Nocturno;210;9/11/2023 19:08;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;3;Nafta (premium) de más de 95 Ron;2;Diurno;107400;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;107400;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;89200;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;5247;33-65977820-9;BLOKE S.A.;AV.AGUIRRE 1815 ESQ. JAPON;SGO. DEL ESTERO;SANTIAGO DEL ESTERO;NOA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;89200;2/3/2024 00:00;2;YPF;-27,81254;-64,26466;"{""type"":""Point"",""coordinates"":[-64.26466,-27.81254]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;19;Gas Oil Grado 2;2;Diurno;999;8/3/2024 09:45;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;19;Gas Oil Grado 2;3;Nocturno;999;8/3/2024 09:45;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;21;Gas Oil Grado 3;2;Diurno;1174;8/3/2024 09:46;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;21;Gas Oil Grado 3;3;Nocturno;1174;8/3/2024 09:46;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;3;Nafta (premium) de más de 95 Ron;2;Diurno;1152;8/3/2024 09:46;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1152;8/3/2024 09:46;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;963;8/3/2024 09:46;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/3/2024;10355;30-71719743-3;BLUE FUEL S.A;AVENIDA MITRE 1002;AZUL;BUENOS AIRES;;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;963;8/3/2024 09:46;4;SHELL C.A.P.S.A.;-36,7832;-59,85147;"{""type"":""Point"",""coordinates"":[-59.85147,-36.7832]}"
1/4/2017;2150;30-51206075-3;BOCCHIO Y ZIMMERMANN S.R.L.;RUTA 13 S/N;MARIA JUANA;SANTA FE;CENTRO;19;Gas Oil Grado 2;2;Diurno;18;6/4/2017 10:34;1;BLANCA;-31,67587;-61,7622;"{""type"":""Point"",""coordinates"":[-61.7622,-31.67587]}"
1/4/2017;2150;30-51206075-3;BOCCHIO Y ZIMMERMANN S.R.L.;RUTA 13 S/N;MARIA JUANA;SANTA FE;CENTRO;19;Gas Oil Grado 2;3;Nocturno;18;6/4/2017 10:34;1;BLANCA;-31,67587;-61,7622;"{""type"":""Point"",""coordinates"":[-61.7622,-31.67587]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;19;Gas Oil Grado 2;2;Diurno;1069;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;19;Gas Oil Grado 2;3;Nocturno;1069;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;21;Gas Oil Grado 3;2;Diurno;1234;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;21;Gas Oil Grado 3;3;Nocturno;1234;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;1197;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1197;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;1007;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5764;20-08498712-4;BONANNATA OSCAR;RUTA 36 KM 765;DESPEÑADEROS;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;1007;2/3/2024 09:00;4;SHELL C.A.P.S.A.;-31,813113;-64,306937;"{""type"":""Point"",""coordinates"":[-64.306937,-31.813113]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;19;Gas Oil Grado 2;2;Diurno;1069;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;19;Gas Oil Grado 2;3;Nocturno;1069;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;21;Gas Oil Grado 3;2;Diurno;1234;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;21;Gas Oil Grado 3;3;Nocturno;1234;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;1197;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1197;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;1007;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/3/2024;5765;20-08498712-4;BONANNATA OSCAR;RUTA 5 KM 35;VILLA ANIZACATE;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;1007;2/3/2024 09:00;1;BLANCA;-31,72081;-64,4034;"{""type"":""Point"",""coordinates"":[-64.4034,-31.72081]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;19;Gas Oil Grado 2;2;Diurno;795;30/12/2023 10:23;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;19;Gas Oil Grado 2;3;Nocturno;795;30/12/2023 10:23;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;21;Gas Oil Grado 3;2;Diurno;876;30/12/2023 10:23;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;21;Gas Oil Grado 3;3;Nocturno;876;30/12/2023 10:23;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;2;Diurno;844;30/12/2023 10:22;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;3;Nafta (premium) de más de 95 Ron;3;Nocturno;844;30/12/2023 10:22;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;698;30/12/2023 10:23;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/12/2023;6940;20-13036716-0;BONFIGLI RONALDO FLAMINIO;25 de mayo 458;MARCOS JUAREZ;CORDOBA;CENTRO;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;698;30/12/2023 10:23;26;AXION;-32,694591;-62,102949;"{""type"":""Point"",""coordinates"":[-62.102949,-32.694591]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;979;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;979;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;1143;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;1143;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;1114;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1114;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;2;Diurno;927;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;3333;30-66466028-4;BONIFACIO SRL;ACC. RUTA PROV. 65 Y RUTA PROV. 86;DAIREAUX;BUENOS AIRES;PAMPEANA;2;Nafta (súper) entre 92 y 95 Ron;3;Nocturno;927;4/3/2024 18:03;28;PUMA;-36,56653;-61,75135;"{""type"":""Point"",""coordinates"":[-61.75135,-36.56653]}"
1/3/2024;7879;27-17338927-8;BONOMI MARIA LAURA;MARTINEZ DE HOZ 63/99;MAR DEL PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;2;Diurno;1019;2/3/2024 14:00;4;SHELL C.A.P.S.A.;-38,041359;-57,54308;"{""type"":""Point"",""coordinates"":[-57.54308,-38.041359]}"
1/3/2024;7879;27-17338927-8;BONOMI MARIA LAURA;MARTINEZ DE HOZ 63/99;MAR DEL PLATA;BUENOS AIRES;PAMPEANA;19;Gas Oil Grado 2;3;Nocturno;1019;2/3/2024 14:00;4;SHELL C.A.P.S.A.;-38,041359;-57,54308;"{""type"":""Point"",""coordinates"":[-57.54308,-38.041359]}"
1/3/2024;7879;27-17338927-8;BONOMI MARIA LAURA;MARTINEZ DE HOZ 63/99;MAR DEL PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;2;Diurno;1189;2/3/2024 14:00;4;SHELL C.A.P.S.A.;-38,041359;-57,54308;"{""type"":""Point"",""coordinates"":[-57.54308,-38.041359]}"
1/3/2024;7879;27-17338927-8;BONOMI MARIA LAURA;MARTINEZ DE HOZ 63/99;MAR DEL PLATA;BUENOS AIRES;PAMPEANA;21;Gas Oil Grado 3;3;Nocturno;1189;2/3/2024 14:00;4;SHELL C.A.P.S.A.;-38,041359;-57,54308;"{""type"":""Point"",""coordinates"":[-57.54308,-38.041359]}"
1/3/2024;7879;27-17338927-8;BONOMI MARIA LAURA;MARTINEZ DE HOZ 63/99;MAR DEL PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;2;Diurno;1169;2/3/2024 14:00;4;SHELL C.A.P.S.A.;-38,041359;-57,54308;"{""type"":""Point"",""coordinates"":[-57.54308,-38.041359]}"
1/3/2024;7879;27-17338927-8;BONOMI MARIA LAURA;MARTINEZ DE HOZ 63/99;MAR DEL PLATA;BUENOS AIRES;PAMPEANA;3;Nafta (premium) de más de 95 Ron;3;Nocturno;1169;2/3/2024 14:00;4;SHELL C.A.P.S.A.;-38,041359;-57,54308;"{""type"":""Point"",""coordinates"":[-57.54308,-38.041359]}"
